dates,simple_state,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,state,truth_confirmed,fcst_date
6/3/2020,nebraska,4474.911949,4862.565346,5337.717865,6315.096742,7172.664789,8212.588507,9376.970322,10477.10201,11908.31095,13337.69904,15143.19332,17135.51914,19279.65297,22040.02693,25786.05943,30238.21677,36707.39185,45484.50625,58119.69202,76951.9049,120256.6518,182690.1926,291302.7491,0,Nebraska,,4/29/2020
6/3/2020,nevada,5134.44938,5235.862437,5354.712548,5537.800323,5742.269575,5948.162597,6128.95366,6320.878084,6527.077786,6783.015687,7000.997585,7276.412484,7588.565193,7890.935711,8263.398052,8794.429816,9405.704621,10216.05451,11320.34135,12798.26053,16307.96545,21720.54796,28471.44874,0,Nevada,,4/29/2020
6/3/2020,newhampshire,2183.674651,2244.172894,2325.575411,2446.689,2584.629605,2685.443475,2797.846431,2939.843996,3085.509915,3245.572717,3417.989395,3619.323677,3851.567962,4126.360187,4440.081388,4790.617635,5233.933256,5846.208906,6674.856853,8009.991107,11198.55948,14466.42051,22460.50745,0,New Hampshire,,4/29/2020
6/3/2020,newjersey,124792.1129,127537.891,130905.4232,135952.426,140635.2019,144390.5821,148338.6788,152583.5489,156788.2616,161284.8088,166118.6381,171536.5352,176662.6485,182798.8508,189228.2576,196938.2354,207053.3728,218595.2249,234723.2123,258799.8694,294851.0636,351347.989,431435.2663,0,New Jersey,,4/29/2020
6/3/2020,newmexico,3439.469012,3569.432127,3723.410304,3959.550358,4190.792717,4421.61593,4660.878035,4909.922386,5275.744633,5664.100043,6067.148033,6487.026636,7037.052032,7588.04927,8340.727835,9249.271953,10411.77228,11892.34536,13969.21638,17521.85218,25794.05904,35806.94761,53130.05431,0,New Mexico,,4/29/2020
6/3/2020,newyork,322008.7816,328291.5478,333844.1594,341216.0586,348040.1964,352873.1853,357842.0567,362737.7525,367958.8467,373396.7193,379235.3978,384710.8608,390783.381,397516.6829,404458.9087,412964.8813,421886.2137,435283.5905,449536.9758,470498.8441,504815.9919,541358.4399,599218.8671,0,New York,,4/29/2020
6/3/2020,northcarolina,11395.32215,11843.24979,12327.78838,13222.46724,13900.37401,14551.03463,15262.59884,16038.081,16775.01153,17591.00696,18560.75484,19535.83666,20760.58522,22057.60486,23763.63325,25501.39094,27653.34247,30468.9437,34361.59923,40616.5948,51336.27722,67027.28794,92532.57003,0,North Carolina,,4/29/2020
6/3/2020,northdakota,1041.078406,1047.882758,1064.657868,1096.300564,1138.388539,1179.608742,1227.229215,1284.169085,1353.997527,1431.113077,1528.039905,1648.217656,1803.338237,1994.114696,2261.928102,2543.456441,2969.785828,3590.028217,4552.767891,6453.559635,11274.55752,18614.87317,31493.66533,0,North Dakota,,4/29/2020
6/3/2020,ohio,17749.86832,18017.89703,18307.90912,18890.88133,19514.93689,20098.19299,20705.32549,21337.0217,22048.69347,22724.27866,23624.16863,24557.62284,25595.82556,26873.45455,28341.63956,30435.91817,32929.56577,36310.55966,40676.52413,47782.39308,61856.98029,81366.35696,111508.7869,0,Ohio,,4/29/2020
6/3/2020,oklahoma,3529.526629,3572.940557,3633.79706,3722.846872,3827.987093,3931.12042,4048.933473,4163.193817,4289.827532,4432.155236,4597.923826,4805.582925,5024.570584,5319.410217,5629.908105,5984.194174,6500.827182,7249.837755,8205.736259,9744.096704,13384.53395,17375.98141,27256.04953,0,Oklahoma,,4/29/2020
6/3/2020,oregon,2663.011008,2733.314879,2819.477441,2933.38437,3044.14881,3141.455843,3227.185978,3317.625673,3411.499023,3532.733162,3632.299431,3756.94447,3883.598091,4036.816295,4185.063421,4369.763402,4612.472311,4917.287163,5365.767596,5967.028686,7245.364802,8571.328733,10283.74018,0,Oregon,,4/29/2020
6/3/2020,pennsylvania,51495.52988,53527.2932,55677.269,58693.77279,61455.49213,64465.27133,66975.70014,69371.20435,72217.97432,74818.43456,77863.83746,80872.72469,84803.00675,88411.15229,93437.46551,99066.2831,105445.0858,113536.9821,125866.5974,141668.334,173464.5741,209736.1513,264454.5625,0,Pennsylvania,,4/29/2020
6/3/2020,puertorico,1466.498062,1481.196535,1501.738393,1543.949441,1580.922279,1613.805254,1647.807273,1691.683998,1733.660251,1785.557342,1842.249376,1910.784075,1977.176923,2065.334284,2170.292807,2289.333097,2455.711178,2685.176072,2962.812494,3436.029576,4605.778528,5934.473423,8734.909994,0,Puerto Rico,,4/29/2020
6/3/2020,rhodeisland,8631.447586,8890.399713,9149.331807,9702.789774,10200.30766,10773.87294,11260.30693,11840.8389,12498.96386,13253.95455,14048.67084,14918.34494,15964.05247,16994.8974,18488.73181,20207.94181,22523.00424,25503.2251,29237.45641,35684.73901,48709.05012,62268.57676,85230.87773,0,Rhode Island,,4/29/2020
6/3/2020,southcarolina,6438.974775,6620.099406,6833.474436,7195.611256,7518.128671,7873.575057,8181.838575,8532.308903,8879.484175,9284.467474,9731.110317,10152.649,10716.96505,11292.83421,11964.34873,12749.97378,13670.46233,14869.37824,16575.48852,19223.56243,24241.51939,29687.73532,41314.23018,0,South Carolina,,4/29/2020
6/3/2020,southdakota,2572.961269,2646.865719,2737.953977,2883.364431,3006.93769,3132.01379,3260.853353,3396.733695,3533.83789,3674.474923,3832.290558,4030.504547,4211.971793,4417.732269,4659.372749,4923.464905,5284.171187,5752.203573,6388.559625,7317.418205,8963.657874,11158.37532,16281.12485,0,South Dakota,,4/29/2020
6/3/2020,tennessee,11255.29983,11666.30974,12263.79156,13074.80273,13741.70039,14449.20976,15148.93739,15979.96043,16833.01817,17684.59716,18530.75827,19557.79997,20725.09101,22134.75134,23794.59175,25597.89162,27917.14652,31223.98482,35167.79152,42687.46976,57156.49849,73090.66104,108072.2883,0,Tennessee,,4/29/2020
6/3/2020,texas,30528.06685,31257.39317,32533.90795,34423.7383,35911.61636,37210.13935,38647.03358,40125.09955,41534.97653,43196.96299,44855.3096,47006.08422,48846.09374,50997.83506,53342.11456,56472.97491,60573.27042,64982.31314,71450.18564,80060.34255,97793.87861,116697.5396,151287.7916,0,Texas,,4/29/2020
6/3/2020,utah,4549.19609,4595.301999,4670.949059,4804.658744,4966.845502,5128.851336,5311.156455,5534.70228,5775.111413,6047.725776,6302.840457,6656.805516,7124.060399,7656.88814,8311.621156,9116.781831,10106.96113,11585.2958,13884.5855,17674.07631,25700.03796,34972.33098,50691.49449,0,Utah,,4/29/2020
6/3/2020,vermont,862.5779141,863.060886,864.0980943,866.4533078,869.3517021,873.3872669,878.4587357,884.7479904,892.450378,902.1831784,913.761313,928.1595801,947.9429847,973.4684173,1004.731302,1044.231881,1095.952225,1167.882526,1291.450342,1523.285596,2049.655939,2859.851542,4530.511088,0,Vermont,,4/29/2020
6/3/2020,virginia,17356.82192,18225.36913,19281.62054,21066.39745,22516.85757,24025.72311,25459.01772,27049.62324,28745.38861,30482.54608,32541.28675,34774.34693,37305.55323,39882.8346,42996.68253,46512.89961,50897.59896,55880.23063,64209.77274,77578.33618,106398.11,133769.6005,174961.35,0,Virginia,,4/29/2020
6/3/2020,virginislands,57.96568413,58.62644666,59.64674071,61.87407507,64.30883768,67.65954711,71.59634411,76.36538282,82.78532357,89.9452925,99.4330147,110.2369815,124.6210348,142.1062733,166.9694036,200.2307862,248.667508,321.1432835,430.6199723,656.8004498,1142.244726,2080.380051,4075.982751,0,Virgin Islands,,4/29/2020
6/3/2020,washington,15169.66305,15420.54203,15651.64669,16006.20085,16330.28039,16568.31102,16816.6764,17064.184,17316.79299,17551.85034,17808.53171,18139.72711,18420.15373,18727.28196,19060.4479,19509.1604,19964.11662,20579.95676,21295.97185,22308.72595,24398.21806,26334.639,28775.88713,0,Washington,,4/29/2020
6/3/2020,westvirginia,1112.613063,1115.225138,1119.463541,1129.844086,1141.792763,1156.777769,1174.285547,1197.025145,1226.421795,1255.912084,1295.929724,1344.709487,1406.668456,1474.84631,1575.067669,1697.348462,1872.778786,2160.414856,2615.33866,3395.003801,5135.785192,7197.712391,11076.35026,0,West Virginia,,4/29/2020
6/3/2020,wisconsin,6659.627933,6748.870612,6870.011723,7100.705139,7331.222004,7595.016114,7881.583471,8147.838572,8472.510313,8869.942925,9273.070366,9819.701692,10438.36004,11247.82893,12112.66046,13120.15402,14373.49891,16300.25288,19209.79999,24032.06231,33926.04434,47262.21736,73543.19578,0,Wisconsin,,4/29/2020
6/3/2020,wyoming,546.0036287,546.8458896,548.4007503,551.7848875,555.7138376,560.058024,565.2641613,570.8104976,579.7271933,588.7378321,599.3673886,612.2786565,628.3726909,647.9306064,677.4176283,709.9618133,759.2536883,817.239997,914.2513171,1081.231773,1515.973198,2099.305823,3465.110154,0,Wyoming,,4/29/2020
6/4/2020,alabama,7309.80409,7481.695584,7685.256172,8030.338441,8341.084207,8646.527783,8962.466786,9368.583038,9760.953553,10161.29476,10568.63681,11094.93037,11658.57333,12274.86274,12989.91996,13891.31883,15053.96503,16432.29721,18678.53612,21875.73197,27918.3091,34870.18972,51028.69948,0,Alabama,,4/29/2020
6/4/2020,alaska,355.4418551,355.8935482,356.5559254,358.1123382,360.0625504,362.6442345,365.705868,368.9875727,373.4156689,378.4660502,384.8670018,391.6075027,400.6988677,412.1876635,427.1329691,448.7229937,475.340871,512.1544872,570.0038629,672.6083921,932.7633283,1253.62311,1937.360734,0,Alaska,,4/29/2020
6/4/2020,arizona,7783.809551,8005.937987,8274.796249,8705.620917,9123.970536,9488.887631,9882.774892,10367.72022,10787.7306,11315.61319,11758.93411,12445.70149,13091.74282,13830.3744,14740.48795,15834.61031,17094.87246,19056.48633,21474.53924,24767.12943,32414.99651,41794.1161,57700.17237,0,Arizona,,4/29/2020
6/4/2020,arkansas,3203.140777,3214.206808,3238.768629,3295.96288,3360.171986,3442.529082,3535.188062,3654.441674,3816.374936,3985.366489,4229.659532,4543.045264,4948.447193,5444.241011,5971.944252,6834.552554,7944.669847,9781.583145,12639.57267,18182.34344,31449.3455,48641.16596,92142.79118,0,Arkansas,,4/29/2020
6/4/2020,california,59272.56156,62092.36,64863.99983,68257.61876,71535.08753,74123.28678,76680.02887,79222.67306,81740.80596,84472.31481,87412.83522,90906.69472,94449.3461,98577.58135,102662.0975,107824.6585,113485.6622,120091.6558,129414.2218,144936.4227,168649.3288,200391.3255,254438.6325,0,California,,4/29/2020
6/4/2020,colorado,17099.3394,17782.43332,18590.02475,19786.72184,20899.13064,21867.3291,22889.58271,23918.93886,24897.26625,26103.42285,27296.04755,28569.45296,29911.28085,31509.74064,33235.34417,35272.73371,38384.70824,42269.97239,46767.55266,54245.43329,67362.05851,82993.02268,110642.165,0,Colorado,,4/29/2020
6/4/2020,connecticut,27010.30885,27182.20876,27446.00324,27928.54784,28435.95228,28947.32326,29554.35264,30268.63437,31022.65639,31979.69232,32973.228,34233.4851,35661.79558,37413.82889,39687.99302,42214.34903,45638.90016,50304.05654,56418.28752,66393.32799,86839.34777,113660.8209,159147.7984,0,Connecticut,,4/29/2020
6/4/2020,delaware,4700.65869,4740.559849,4805.396514,4969.68936,5171.506737,5413.186233,5671.347397,5969.283441,6334.509686,6774.950217,7405.914147,8138.935417,8973.808593,10053.17532,11363.56038,13136.63134,15523.60827,18605.77316,24338.90695,34562.25435,54516.48064,80331.13154,129395.2081,0,Delaware,,4/29/2020
6/4/2020,districtofcolumbia,4367.060593,4472.033346,4597.517969,4838.812299,5030.854008,5215.141345,5441.140923,5642.462466,5874.045409,6126.129227,6362.872302,6684.301112,6981.102128,7357.334229,7828.2638,8316.032665,9049.593192,9844.31306,11183.94036,13262.44494,17347.34599,22149.93812,30115.02027,0,District of Columbia,,4/29/2020
6/4/2020,florida,35624.25632,36488.3373,37326.20767,38527.69034,39601.95576,40672.8625,41519.65087,42450.60471,43492.61696,44417.94749,45533.18367,46778.7536,48132.21169,49386.41261,50997.75353,52829.19896,55085.0194,57739.64227,61652.5579,66919.57236,78068.13092,88551.75009,105750.0697,0,Florida,,4/29/2020
6/4/2020,georgia,28833.57193,29866.37943,30766.46947,32346.45134,33755.53038,35131.15831,36330.60881,37617.92284,38888.38465,40116.42372,41510.77378,42933.00594,44762.26306,46589.34907,48576.38098,51223.86386,54204.32095,57944.72184,63416.5898,70433.91753,85567.41011,99391.30946,122151.8095,0,Georgia,,4/29/2020
6/4/2020,hawaii,616.9475082,619.6753128,623.7927486,631.368204,640.0378899,647.9012485,655.8793413,665.2873823,677.3443238,688.2442109,701.5639553,717.6827596,734.6998489,758.8171271,786.636725,819.7490655,862.2716436,919.7776073,1006.863664,1137.116965,1418.265007,1816.327452,2399.975885,0,Hawaii,,4/29/2020
6/4/2020,idaho,1954.012423,1956.450236,1961.210942,1971.313136,1983.537755,1997.236382,2014.107082,2037.019515,2061.210684,2090.078509,2125.096969,2165.115406,2215.177935,2278.110663,2355.14695,2465.764095,2611.719092,2822.571488,3107.894316,3666.199097,5070.933158,7090.859958,10791.18213,0,Idaho,,4/29/2020
6/4/2020,illinois,58967.37001,61564.76175,65000.6997,70928.68597,75386.7367,80320.78182,84999.48648,90003.08334,94474.40911,99813.19497,106084.4522,112869.832,120833.6989,129588.6058,139070.9268,150894.7904,164840.3072,180077.1216,204266.8661,243424.2647,318219.462,418543.5415,575397.1941,0,Illinois,,4/29/2020
6/4/2020,indiana,19299.27301,20211.72877,21190.52174,22837.25423,24303.82729,25598.34249,27029.47261,28507.81191,30100.03912,31822.19702,33686.40467,36046.45225,38574.48832,41284.02013,44205.09083,47815.54496,52172.43688,58070.55749,67092.23542,81620.57381,110569.4806,142970.7348,185186.7395,0,Indiana,,4/29/2020
6/4/2020,iowa,9019.771352,9884.005119,10916.95589,12673.72505,14285.41994,15844.57393,17554.05527,19510.3303,21533.87651,23558.96148,25881.81619,28461.65516,31576.34306,35281.15417,39723.01287,45195.01548,52318.24659,61206.6033,75654.9847,97827.01882,142100.2555,217679.4388,335266.2095,0,Iowa,,4/29/2020
6/4/2020,kansas,3876.028921,3910.372861,3979.313416,4120.763496,4282.175137,4494.264094,4719.511074,4983.427869,5271.465683,5625.05396,6140.238382,6770.193589,7458.527599,8319.970245,9492.31406,10943.45709,13243.31111,16343.94939,21509.91529,29318.56059,49174.59277,80247.86055,144348.4932,0,Kansas,,4/29/2020
6/4/2020,kentucky,4905.633648,5080.562579,5278.923146,5566.835516,5862.579666,6148.042898,6443.868655,6730.21852,7038.662278,7359.62558,7723.241722,8142.642254,8604.508105,9132.468284,9855.786848,10602.30039,11642.28714,13056.90044,14865.58517,17179.82721,23057.78572,29694.82094,41447.22471,0,Kentucky,,4/29/2020
6/4/2020,louisiana,27661.30371,27663.30879,27667.89264,27684.64567,27710.62915,27747.37999,27806.9839,27885.76299,27994.66089,28149.34121,28378.11792,28646.25297,29004.27019,29493.1651,30201.02908,31185.50709,32755.41416,35667.10093,40683.76315,48566.31441,73828.93959,112100.1007,171783.39,0,Louisiana,,4/29/2020
6/4/2020,maine,1057.353491,1058.47254,1060.466035,1066.15425,1072.752611,1081.144169,1091.907593,1107.299289,1129.489398,1153.632052,1184.242767,1224.254594,1280.031043,1343.474827,1411.081911,1521.352916,1664.406346,1898.294176,2283.045008,3052.501241,4823.162664,7405.021893,13432.49383,0,Maine,,4/29/2020
6/4/2020,maryland,23702.65155,24653.03277,25853.22077,27852.58251,29581.90183,31139.32464,32655.317,34477.77752,36223.2923,38128.2408,40023.67337,42415.76426,44889.45616,47638.27729,50845.36566,54489.15424,58872.71407,64590.03826,73019.09727,85716.34148,113170.8539,146062.5795,207846.464,0,Maryland,,4/29/2020
6/4/2020,massachusetts,73321.41886,76799.88382,80335.49289,86247.80978,90456.83336,94392.36812,97849.03931,101568.0867,105069.3062,109301.2718,113080.9622,117271.1331,122444.142,127901.5034,134344.5192,140975.1837,149330.5674,159930.5424,172305.0927,193567.3531,230024.9283,268327.0885,334052.2514,0,Massachusetts,,4/29/2020
6/4/2020,michigan,40521.37767,40640.44854,40858.93162,41312.8935,41897.16258,42444.52865,43302.58999,44169.40095,45221.95763,46542.50779,47854.21643,49653.29149,51847.61864,54863.04074,58399.24876,62961.16015,68713.90676,76830.22219,88266.01511,109679.203,154040.2978,202801.3646,283664.1694,0,Michigan,,4/29/2020
6/4/2020,minnesota,5044.238894,5345.231191,5734.840359,6463.965276,7129.79013,7769.604211,8523.915149,9383.0889,10300.47718,11340.27544,12281.84159,13508.62579,14937.25757,16682.33751,18741.91682,21056.75565,24369.92697,29148.01854,35520.71079,45318.42265,69335.86984,108370.656,171402.877,0,Minnesota,,4/29/2020
6/4/2020,mississippi,6589.806,6609.581714,6644.836201,6730.324352,6833.335416,6967.250268,7124.792977,7349.277835,7601.654212,7862.604089,8209.539476,8674.122334,9339.345781,9991.016698,10972.86041,12347.44211,14203.15213,16754.04064,20647.38674,28835.40746,44864.54525,67240.35786,97944.05762,0,Mississippi,,4/29/2020
6/4/2020,missouri,7679.769152,7701.692862,7739.362127,7816.147498,7930.376491,8045.807093,8198.69413,8358.31318,8560.316012,8806.203526,9093.870152,9388.224386,9839.411535,10370.14838,11152.8367,12150.75591,13397.24178,15112.83125,18204.62731,22892.06008,32297.26392,47659.22365,76467.42364,0,Missouri,,4/29/2020
6/4/2020,montana,451.2783618,451.6166557,452.090224,453.2885616,454.9194167,456.954323,459.6101817,463.1478746,467.2784553,474.0220681,482.1841165,491.3412686,503.5334115,519.2456708,540.641801,569.9382439,610.5708312,668.0994777,778.0929525,962.1537083,1616.448837,2563.946266,4179.100651,0,Montana,,4/29/2020
6/4/2020,nebraska,4482.521089,4882.915915,5372.313785,6355.823315,7215.718529,8322.871983,9505.984104,10689.40284,12128.27159,13675.34727,15491.54899,17536.20211,19787.20025,22711.02433,26489.65178,31234.35281,37907.70154,47226.25737,60365.06202,80223.30656,126796.4523,192418.8188,322180.5108,0,Nebraska,,4/29/2020
6/4/2020,nevada,5135.000935,5238.408882,5363.195122,5548.069756,5753.698282,5965.022118,6144.677958,6343.143963,6551.579683,6816.399029,7043.108347,7324.882493,7635.870554,7946.982212,8331.325914,8854.971486,9488.112013,10326.66501,11448.34156,13000.10232,16607.16127,21998.2809,29110.78148,0,Nevada,,4/29/2020
6/4/2020,newhampshire,2184.623062,2245.686441,2330.678314,2452.856979,2592.848098,2692.985616,2810.684192,2957.932305,3102.975745,3272.927942,3439.040274,3656.583755,3886.234506,4174.534063,4491.513794,4843.70261,5317.942163,5929.830961,6803.992325,8170.550857,11467.5961,14875.12901,22720.32372,0,New Hampshire,,4/29/2020
6/4/2020,newjersey,124877.2276,127662.3385,131044.9653,136176.7379,140883.6016,144684.9044,148737.6026,152984.9609,157426.0561,161805.6935,166706.4074,172353.6266,177802.0958,183723.6853,190278.9704,198520.3193,208602.3887,220243.9939,237329.8185,261635.3857,298596.9451,354222.4772,442542.8727,0,New Jersey,,4/29/2020
6/4/2020,newmexico,3441.362257,3574.014057,3729.024855,3968.970379,4213.334126,4437.236057,4687.792793,4946.223528,5318.42618,5697.271284,6127.446994,6541.2707,7126.468543,7671.407496,8435.300763,9391.96862,10607.87253,12120.10656,14362.8557,17984.87687,26589.61881,37433.5031,55594.24645,0,New Mexico,,4/29/2020
6/4/2020,newyork,322039.6705,328427.5931,333978.5179,341656.6087,348390.6843,353175.6581,358513.347,363300.0993,368682.3558,374125.9668,379947.0038,385771.5992,391662.1528,398725.9606,405701.9252,414240.8157,423719.6213,437401.5977,452246.2404,474286.3928,507690.5724,545687.347,602335.809,0,New York,,4/29/2020
6/4/2020,northcarolina,11405.76771,11861.16365,12345.84296,13261.60498,13945.64458,14627.96232,15368.16009,16115.192,16884.1509,17695.0795,18718.55889,19731.79609,20943.09277,22297.08328,24026.10996,25841.82229,28089.31214,31027.09519,35006.62941,41339.38245,52255.09622,69128.13685,96275.26373,0,North Carolina,,4/29/2020
6/4/2020,northdakota,1041.098034,1048.138321,1064.854472,1096.915589,1139.372721,1182.630738,1230.742823,1286.48995,1359.258708,1437.342719,1537.464883,1656.843889,1820.633212,2015.067837,2283.464265,2566.005431,3007.047659,3651.170828,4656.733671,6620.104604,11419.66363,19067.1664,32518.18413,0,North Dakota,,4/29/2020
6/4/2020,ohio,17755.41577,18023.32875,18317.63371,18896.36247,19547.51801,20139.34487,20742.66121,21379.01718,22107.48743,22784.93082,23686.72075,24665.40891,25715.7779,27027.01141,28527.72806,30610.02709,33199.95893,36654.36457,41083.31473,48303.06884,62749.93229,81974.06239,113424.0508,0,Ohio,,4/29/2020
6/4/2020,oklahoma,3531.04224,3575.394293,3635.469625,3726.367152,3831.481712,3938.585727,4055.115182,4173.997345,4307.665507,4446.971956,4623.267581,4828.079162,5049.417492,5358.481885,5682.307912,6046.646291,6558.032377,7319.129244,8299.796386,9897.076307,13684.74908,17832.02413,27653.3781,0,Oklahoma,,4/29/2020
6/4/2020,oregon,2666.416848,2736.338051,2822.600386,2940.019358,3049.990109,3151.01549,3236.548803,3330.080893,3427.85916,3546.183802,3649.531152,3775.164742,3909.176356,4068.439716,4215.667812,4406.44667,4651.034206,4978.563999,5435.550664,6061.452376,7339.566693,8737.193449,10537.93133,0,Oregon,,4/29/2020
6/4/2020,pennsylvania,51568.67081,53626.37055,55782.98399,58853.17379,61653.59781,64746.0408,67313.32463,69745.23349,72630.52482,75226.23959,78326.40252,81437.14342,85408.95853,89224.59792,94312.68747,100089.5833,106784.3179,115146.4293,128022.5128,144035.5341,176971.1656,215652.9317,275031.924,0,Pennsylvania,,4/29/2020
6/4/2020,puertorico,1466.932626,1481.326839,1502.700263,1544.997503,1582.160455,1615.795615,1651.609999,1695.360651,1736.844263,1790.019352,1847.893258,1917.070449,1985.082435,2075.888666,2177.93947,2305.169305,2463.549108,2705.97829,2994.159855,3472.240963,4678.701542,6051.679527,8855.854278,0,Puerto Rico,,4/29/2020
6/4/2020,rhodeisland,8636.979791,8903.85755,9165.007142,9734.172533,10239.35483,10820.78844,11290.1818,11926.86996,12579.39284,13345.50516,14159.90411,15049.96258,16125.36095,17220.16325,18698.66596,20548.39724,22875.66466,25937.29123,29803.03771,36688.43113,50092.2759,64771.23905,87767.96806,0,Rhode Island,,4/29/2020
6/4/2020,southcarolina,6439.936239,6626.684153,6845.004463,7205.757908,7550.821815,7902.087124,8218.099651,8566.070157,8933.490216,9335.969789,9789.726375,10232.68068,10818.55865,11401.32315,12077.77687,12921.95665,13801.35239,15032.72099,16734.1405,19510.27236,24772.72818,30541.17983,43281.55484,0,South Carolina,,4/29/2020
6/4/2020,southdakota,2574.138025,2648.05624,2741.429362,2889.462144,3015.092203,3139.00665,3271.556216,3407.382526,3555.129291,3691.764267,3848.563476,4053.506062,4234.719777,4446.457969,4700.747514,4959.969263,5341.648338,5806.052462,6459.086852,7422.286115,9052.870277,11391.18967,16825.967,0,South Dakota,,4/29/2020
6/4/2020,tennessee,11265.05744,11717.83603,12298.14851,13108.45277,13777.00637,14519.44474,15218.84099,16088.65139,16961.11125,17810.96579,18673.44287,19761.2262,20936.81699,22416.19328,24170.24327,25986.45995,28335.42778,31762.47243,35881.22786,43711.24014,59243.66657,74718.43085,112419.9563,0,Tennessee,,4/29/2020
6/4/2020,texas,30540.26056,31306.92774,32593.14464,34529.98393,36026.66466,37375.18227,38759.66924,40342.25833,41763.52885,43422.78347,45153.14294,47325.92298,49256.09118,51450.54491,53869.60582,57067.44371,61267.97802,65706.3655,72578.30822,81652.17935,99880.22127,119535.7634,156945.3104,0,Texas,,4/29/2020
6/4/2020,utah,4550.612191,4595.890526,4674.360202,4809.799801,4974.505678,5139.841742,5323.474146,5559.564812,5801.353827,6078.276225,6335.599705,6698.575267,7162.905645,7727.698108,8396.227558,9236.348776,10233.33795,11768.65223,14156.66385,17982.76495,26374.26906,36015.29286,52221.00601,0,Utah,,4/29/2020
6/4/2020,vermont,862.5823155,863.0771528,864.1233215,866.4748605,869.3992236,873.6656543,878.6394655,884.9514214,892.8402431,902.5041718,914.3281377,929.2860534,949.0922799,974.9505119,1005.562472,1045.95194,1097.976199,1172.130413,1295.923544,1531.2769,2065.365455,2885.549073,4572.331553,0,Vermont,,4/29/2020
6/4/2020,virginia,17373.78697,18263.8309,19333.88861,21147.73956,22657.52758,24173.58444,25602.78423,27193.95521,28904.74242,30753.59661,32874.43661,35185.76698,37865.60211,40461.09971,43539.00434,47347.98858,51802.32413,57029.48379,65847.25414,79169.88769,109777.7514,137766.6717,183578.5986,0,Virginia,,4/29/2020
6/4/2020,virginislands,58.00182256,58.65308755,59.67258779,61.93074178,64.39100429,67.81939955,71.86658959,76.8097936,83.23127973,90.54267603,100.1170659,111.2885927,125.7323468,143.5299762,169.2119482,202.9869705,253.7674868,327.3290961,438.3364618,672.6360515,1175.388854,2132.631207,4225.966198,0,Virgin Islands,,4/29/2020
6/4/2020,washington,15177.70789,15423.54461,15665.66062,16023.06834,16348.26613,16586.66577,16838.34692,17090.09241,17342.91756,17593.38659,17850.7184,18185.28149,18478.50653,18769.90547,19125.16554,19571.81504,20056.42809,20668.78227,21415.22267,22426.77223,24580.58864,26607.95801,29393.24558,0,Washington,,4/29/2020
6/4/2020,westvirginia,1112.631799,1115.230076,1119.652588,1129.921031,1142.050995,1157.341175,1174.850877,1197.918782,1227.979055,1257.982295,1298.073141,1346.919796,1410.597615,1479.759546,1582.121671,1707.387298,1883.06627,2173.721173,2638.720875,3416.390747,5229.609451,7265.456005,11417.6013,0,West Virginia,,4/29/2020
6/4/2020,wisconsin,6663.162974,6750.487747,6875.828916,7110.342543,7344.902138,7619.68536,7903.873049,8183.080781,8501.749362,8901.407819,9318.292173,9866.388489,10516.86495,11335.05906,12222.12536,13240.67927,14531.3375,16487.39468,19501.95172,24433.73282,34643.70641,48710.10283,75889.53593,0,Wisconsin,,4/29/2020
6/4/2020,wyoming,546.0092685,546.8657291,548.4803335,551.8541836,555.802915,560.2281225,565.4365587,571.3374626,580.0322771,589.3127539,600.006681,613.1499592,629.279405,649.4987267,678.8186269,713.6218341,761.5106271,822.3371235,918.3373699,1088.125567,1528.506565,2122.384243,3492.48992,0,Wyoming,,4/29/2020
6/5/2020,alabama,7315.326755,7489.145785,7691.478548,8039.504179,8359.489698,8672.807423,8987.196733,9398.747608,9805.188305,10207.83586,10628.82801,11171.71503,11745.2786,12385.71398,13106.74596,14044.56458,15200.64295,16656.07829,18955.83645,22260.89938,28393.11503,35955.78288,52452.411,0,Alabama,,4/29/2020
6/5/2020,alaska,355.4419065,355.9013227,356.5945775,358.1205664,360.1684443,362.7389872,365.8675858,369.0478417,373.5387964,378.6928327,385.1766496,391.9497004,400.9662492,412.8147875,428.2913477,449.5240475,476.4040962,514.9233602,572.9603962,675.4123134,945.9915069,1266.462006,1976.150446,0,Alaska,,4/29/2020
6/5/2020,arizona,7799.41342,8016.876934,8290.031221,8727.32177,9141.038704,9524.003034,9915.911067,10423.5102,10843.42021,11364.44288,11833.43281,12542.06945,13221.81443,13961.15243,14887.35998,16026.89339,17272.94683,19304.55717,21790.97297,25262.18509,33268.09983,42917.37414,60178.66224,0,Arizona,,4/29/2020
6/5/2020,arkansas,3203.421518,3214.747612,3240.443311,3298.036195,3362.504399,3449.06337,3541.711307,3666.234997,3825.921849,4006.207318,4258.834976,4574.29641,4992.713303,5498.881609,6043.288119,6916.524438,8059.272403,9913.168819,12800.04378,18611.34565,32127.32416,49801.36545,97074.81395,0,Arkansas,,4/29/2020
6/5/2020,california,59423.81075,62154.67058,65035.45655,68420.86415,71764.69993,74439.54489,76983.65724,79714.42263,82240.37984,84959.07607,88032.4608,91543.8503,95145.81829,99563.49163,103600.9103,108978.7687,114938.5909,121859.27,131187.1755,147813.7779,171940.0302,205149.1805,264416.8686,0,California,,4/29/2020
